age,gender,occupation,city,monthly_income,income_source,savings_rate,debt,housing_expense,food_expense,transport_expense,entertainment_expense,shopping_expense,healthcare_expense,credit_card_usage,investment,emergency_fund,financial_stress,financial_health_score,cluster,risk_profile
21,Female,Employee,Rural,3443.5104060945155,Business,0.0820029807632691,7721.400804835715,1106.0662606259575,284.574086507797,226.03510682403112,116.51040079709624,325.36260564247453,247.478881623974,Medium,No,Yes,Medium,9.34725960267628,2,Conservative
20,Male,Employee,Urban,4482.891821176013,Salary,0.1722833666957058,4895.791642118011,1173.617703015049,367.6046420445724,412.5834194942072,219.77571092450464,222.5138910916355,170.7017156338363,Medium,Yes,Yes,Medium,39.36425219585494,1,Aggressive
54,Female,Employee,Urban,4499.905274884773,Freelance,0.2450135634166822,6144.544524301894,1691.9921716117435,632.9999573413488,270.6312843517742,488.5345279061121,212.61374991262613,237.65119322350165,High,No,Yes,Low,24.84102943820328,1,Aggressive
47,Female,Employee,Urban,2016.354223189122,Salary,0.3290919126183452,401.3136133647069,530.0201741261574,238.4305227369322,126.74666170485764,226.61679752669764,143.2679920238173,159.63558482169665,Low,Yes,No,High,16.54262442299454,2,Conservative
45,Female,Student,Rural,2842.834271926212,Salary,0.1307857979967672,4342.95103705668,864.2864771865154,288.66134126653554,165.20323978368032,115.57910446517783,95.16863746813765,87.64135678252642,Medium,No,No,High,0.0,2,Conservative
32,Female,Employee,Urban,5137.13060823099,Business,0.2392916733288932,3028.3498626827795,2044.032804823028,700.6553556792016,407.18259036842784,299.93027421672303,391.4497946862097,374.6809217123961,Medium,No,Yes,Low,9.447269368421209,1,Aggressive
55,Female,Business,Urban,5236.975438045876,Freelance,0.3739228939340865,7889.6282509222465,1644.4240057987286,655.062638290926,262.5443030344565,444.5089584362935,438.1641445803071,186.0059709184792,Medium,Yes,No,Medium,26.78086400322874,1,Aggressive
28,Male,Business,Suburban,1575.05728598654,Salary,0.2750002824558773,1345.19409334326,587.5650876056943,194.26608468525583,147.7166949519835,140.9443630157678,76.19677849062188,42.3422072132601,High,Yes,No,Low,20.767292859958133,2,Conservative
29,Male,Employee,Urban,3281.718864997959,Salary,0.1230535030735063,9830.686949885589,903.5837632009484,445.7579254086453,225.6841254644229,106.65973681437808,180.3695927909557,69.97170261347999,Low,Yes,No,Low,14.166031641245736,2,Conservative
43,Female,Employee,Urban,3015.746839315977,Multiple,0.2101397789263083,892.1160543658898,1129.4267090517212,340.30604308764856,226.38373610345505,338.0301868882371,230.8914021065289,212.19770007080015,Medium,Yes,No,Medium,19.27319223318375,1,Aggressive
35,Male,Business,Suburban,3878.461262865733,Salary,0.2184773341151575,1897.5017741186125,1237.935549360798,354.194461882723,242.1522517451746,265.45466815433736,267.6735456229617,78.01299718055374,Low,Yes,No,High,11.990561302443322,2,Conservative
33,Male,Employee,Urban,4545.117159371761,Freelance,0.263746062151416,615.0523176958606,1483.9332609273586,655.557244486672,236.80999890181724,316.83650696301135,336.07239853814474,350.5745447731423,Medium,Yes,Yes,Medium,32.76390638381631,1,Aggressive
51,Female,Unemployed,Urban,1450.280108962546,Salary,0.2039062432120251,1011.7556596051628,573.2930961266433,203.8639628172708,142.29712700753032,54.67273551247405,100.38103513354416,44.97216375022565,Medium,No,Yes,Low,22.03325354005153,2,Conservative
51,Female,Unemployed,Urban,1727.8978749670534,Salary,0.2483630408986225,3001.7401598047927,661.6477251408397,168.30451631409937,162.48535697367515,133.4958165187077,112.03490468645111,118.75494784431372,Medium,Yes,No,Low,33.6206052744683,2,Conservative
58,Female,Employee,Suburban,3842.215291830647,Business,0.3019686143394366,11712.436022062291,1160.9859250080376,395.8289870044035,245.1943327772124,318.4388557588032,123.38226409277765,275.47974529953314,Medium,No,No,Medium,13.679702514893352,1,Aggressive
41,Male,Employee,Urban,2628.09723207093,Multiple,0.0948179146557445,3087.050486665228,1031.2945330976015,361.1264773824639,144.46224981776916,186.94933520952745,147.32631186900585,65.95258927752276,High,No,No,High,0.0,2,Conservative
22,Female,Employee,Urban,801.4153854409509,Salary,0.0679395290292337,825.5553289994431,212.75029287315184,118.65492838590902,58.109144706557984,88.06750919542529,57.914717777804185,34.42294135119311,High,Yes,No,High,0.0,2,Conservative
34,Male,Employee,Suburban,1060.8850366010283,Salary,0.2608826498207859,361.08475365765577,269.3883072322476,142.45641140125238,82.25240691858465,42.21079801689683,91.189711780295,38.84089776465066,Medium,No,No,High,0.0,2,Conservative
64,Male,Unemployed,Urban,3399.1700254729,Business,0.1846723593769093,5846.516931214078,1121.3718424260896,284.3912901286322,266.9125604247799,158.49289818046756,307.2264344203867,71.11496806888931,Medium,Yes,No,Low,20.005007027539303,2,Conservative
49,Female,Unemployed,Urban,3712.851509364082,Salary,0.2863110966662214,1544.7438510959414,1356.9900026930225,403.1460873983544,355.8199058441444,236.759381582183,205.4050045179798,168.56500215343502,Low,No,Yes,Medium,21.88898818380543,1,Aggressive
54,Male,Student,Suburban,1242.966509493182,Freelance,0.308767417115766,1765.6844796504604,351.93478841024705,166.9620661720599,103.97342909910186,105.43578167535637,98.1464771817956,61.047541983556414,Medium,No,No,Medium,14.099281497033992,2,Conservative
18,Male,Employee,Urban,4228.420428166089,Salary,0.0149600322653694,8748.63276881118,1108.0331047166048,476.2015137282494,341.6976988952703,288.2068407427605,151.25988278467227,256.9522555907521,Medium,No,Yes,Medium,7.544073679943919,1,Aggressive
46,Female,Employee,Urban,2211.500082147922,Salary,0.1162964797543439,2604.812222289408,833.3512848459205,281.55203559947114,120.02617515932737,235.70492468547943,122.4114256199345,76.64608268868669,High,No,No,Low,0.0,2,Conservative
20,Male,Employee,Suburban,1463.758812085576,Salary,0.1874856917297954,2211.359088192164,582.4992073697631,120.82525397710452,111.59067167970016,71.92638745999604,60.22506283540059,103.6228855459274,Medium,Yes,Yes,Medium,34.70543470557,2,Conservative
48,Female,Freelancer,Suburban,1844.294419685915,Salary,0.097628980199036,3503.640357768123,653.1521127819858,174.8662397675021,143.20252522927044,95.13711470590025,116.00923436151707,89.95858903061071,High,No,No,High,0.0,2,Conservative
62,Female,Unemployed,Suburban,1324.2855520223336,Salary,0.1527035280772782,13120.74563167067,524.8006375940696,176.30697925276607,107.92237092109222,146.00040531622756,99.08944685210254,79.7757223643206,Medium,Yes,No,Medium,18.225977122450413,2,Conservative
63,Female,Employee,Urban,1793.7156119923875,Freelance,0.0721321433995412,3843.019773285184,672.46659594842,167.6752974981356,104.11052325751696,129.38627523800218,171.97411227884876,86.25989276590846,Medium,Yes,Yes,Medium,22.360115050323436,2,Conservative
47,Male,Student,Urban,958.673937589275,Salary,0.1561405540614492,344.02003905838296,275.8851161652691,141.86880792808068,93.9891560236897,85.0210102295872,85.43012894147259,23.857957661346635,Low,Yes,Yes,High,15.373664402765046,2,Conservative
43,Female,Student,Suburban,2352.146337718923,Business,0.103396834316827,1315.5954716422714,626.769908016898,248.5496978090328,184.9200580330604,150.0984788208076,97.60736728643089,188.03000029564825,High,No,Yes,Medium,19.00342184488437,2,Conservative
63,Male,Employee,Urban,3273.3177237721948,Multiple,0.2344623953549699,2242.824233970019,1215.508456342677,306.37346685576426,231.8212865221968,208.763013824306,273.0311751388795,218.38147449090835,Low,Yes,Yes,Medium,23.82067540925144,2,Conservative
52,Female,Employee,Urban,1244.2491271987344,Multiple,0.2902420166373642,7068.751513830123,434.1680027097702,116.46593611635284,103.50358673251664,53.54532312198458,87.65941317579102,98.1357038974169,High,No,Yes,Medium,18.589140218518875,2,Conservative
22,Male,Employee,Suburban,2461.4604590602776,Freelance,0.240874539118269,860.3988101003623,915.499161578376,227.0822680070156,140.8856444263378,270.408316094786,215.01600800285152,170.6634028420284,Medium,No,No,Medium,14.566121304712617,2,Conservative
43,Male,Employee,Urban,1632.183529351569,Salary,0.4597745282102448,3459.3393802053674,583.9223107353758,170.27053717831146,117.20449201833478,170.36288442390727,103.44606564139984,77.44214450742513,Medium,No,Yes,Medium,39.8343687714521,2,Conservative
32,Female,Business,Suburban,3409.771017338015,Salary,0.2938863800780608,2746.724723836082,1110.8137468771697,411.60244473237935,293.40527066681915,266.73670869642655,150.4298897427263,209.4411703829072,Medium,Yes,Yes,Medium,36.02057239193641,1,Aggressive
44,Male,Employee,Urban,767.2375406138666,Freelance,0.2901349784270242,8238.1488419354,300.08479354785794,108.80919533014584,74.44191732681375,25.700405554349977,27.17951555355706,53.80434262315153,Low,No,Yes,Medium,24.12829080950599,2,Conservative
43,Male,Employee,Urban,3484.0281719194354,Freelance,0.1917897409976288,1100.00884398552,1264.8204809070428,506.3900543323438,252.01221931245908,175.07186728774,169.46874355990795,204.2420945912501,Medium,No,No,Medium,13.927620482740627,1,Aggressive
48,Male,Business,Rural,983.5039964056637,Salary,0.1693142436885228,3523.7494773677577,247.1335030285652,119.97875847472731,80.18026679604051,46.44709227033375,42.870841386984544,58.0600213507704,High,No,Yes,High,0.0,2,Conservative
38,Female,Business,Urban,2197.399350935428,Multiple,0.3273107565030881,13809.48514589963,781.4807720726538,273.1296090516556,157.21337409236602,172.100564507776,159.76371476647554,70.4248406429347,Medium,No,Yes,High,12.086397842764448,2,Conservative
28,Male,Employee,Suburban,1712.2112482496907,Salary,0.1746970043642548,7324.228752791739,567.8055817769075,199.41442280536637,130.4606519879505,75.67729004803013,128.62745048415204,45.50899497561961,Low,Yes,No,Medium,20.22873362623757,2,Conservative
45,Male,Employee,Urban,2037.8457757283904,Freelance,0.2034921239268179,5427.753827119982,551.7362381269741,211.05617033213423,153.13776076940204,140.49390534199463,124.17005795511754,130.56378346420396,Medium,Yes,Yes,Low,25.170926958320237,2,Conservative
58,Male,Business,Urban,1136.0409221041414,Salary,0.1827816233050924,2185.183588920144,358.15853346324525,133.34475009037064,96.35977308857652,53.98816509091562,70.26387876096042,61.27494545169255,Low,Yes,No,Medium,21.90872125415577,2,Conservative
52,Female,Student,Urban,5597.463458430112,Salary,0.2539957984562758,3468.18594013295,1839.4679963176447,512.6413635994525,462.7556222685181,312.11650961539533,507.2975753124866,357.9470976651141,Low,No,No,Medium,10.22373662180253,1,Aggressive
37,Female,Employee,Urban,1282.6948062158692,Salary,0.2891527975788414,2662.974897138486,410.8063113749241,131.5987156364836,64.63971651519469,73.27626593078475,51.42734242601684,70.510556393004,Medium,Yes,No,High,17.987946193948193,2,Conservative
62,Male,Employee,Rural,1334.3148218386602,Salary,0.306432755164924,7020.352173764365,420.5183083167496,125.38346815937382,72.27393365808386,67.33388671770287,50.163928885967486,27.69503454728772,Low,No,Yes,Low,21.70347854854126,2,Conservative
61,Male,Employee,Rural,5987.3865428812005,Multiple,0.1696247728636703,5046.527080579655,2063.717449483087,830.975480636604,527.0568929043267,321.3946945512799,209.84250080562975,469.2071191396707,Medium,No,No,Medium,10.16219400030955,1,Aggressive
31,Male,Employee,Suburban,2867.944408139733,Multiple,0.2182159857269343,1591.5680499628536,1000.3100979245067,262.1625538011657,166.5527802965476,125.84667619953063,181.56190015042424,78.50292541821871,Medium,Yes,Yes,Low,24.83995011145312,2,Conservative
20,Male,Employee,Rural,1303.5827812606033,Salary,0.2331365911399312,17076.09836771025,462.28821196691416,172.44536125148846,115.33922664684178,129.8250849910416,110.36785030861482,81.64656267780079,Low,Yes,No,Medium,22.327405293457318,0,Moderate
55,Male,Business,Suburban,2288.395422412113,Salary,0.346420261366213,9940.313110897554,833.4694032137445,193.705757549766,207.72297310927988,268.9866604326382,175.92095459065314,130.1726000025839,Medium,Yes,No,Medium,37.02501617010364,2,Conservative
58,Female,Business,Urban,2169.2467476101237,Salary,0.0213848986305162,1253.1442666453738,813.4076950278011,273.71603678101724,209.8478630292179,217.72780754716325,78.46952316994374,75.63649250888606,High,Yes,No,High,0.0,2,Conservative
63,Female,Unemployed,Urban,1049.6106671629984,Salary,0.2011445452887984,2113.510111707259,352.80049552105004,140.21957580690537,95.19512483379933,66.10715248514524,68.53295587801396,73.12247235448247,Medium,Yes,No,High,8.92565154967393,2,Conservative
61,Female,Student,Suburban,1670.4840320910182,Freelance,0.1356931341010716,2544.2230916351214,435.8949590371614,145.40128373682535,128.0837617443764,163.8291592221282,54.900754928902856,59.65403531476567,Low,No,Yes,Low,11.897962202779514,2,Conservative
49,Male,Employee,Urban,2408.620953070894,Salary,0.1467471458885353,6743.123874463305,733.9409957525656,322.8554835441442,145.871505606597,85.89325045554176,93.72867847459857,58.34947827496164,Medium,No,Yes,Low,16.206983032068415,2,Conservative
46,Female,Business,Urban,4597.228739137033,Salary,0.1149510267309386,1327.2813355669698,1151.921501428944,556.3332110532799,259.4353106261392,284.24210601541245,205.24264710644545,283.13140160790374,High,No,Yes,Low,8.02553328954037,1,Aggressive
19,Female,Employee,Rural,2220.716295349353,Salary,0.2539121284472896,1526.6204649013614,753.4470526996041,284.32059286720096,208.0793051776284,145.93894467965538,133.22631822208288,87.86038753781436,Medium,Yes,Yes,Medium,25.52877502036113,2,Conservative
33,Female,Employee,Urban,2305.7871553327905,Business,0.0,7175.04572628397,913.6874190009374,301.2019435571917,160.290958229862,71.82235362087438,128.29444824780742,68.6799301591702,Medium,No,No,Low,0.1614033973767433,2,Conservative
43,Female,Employee,Urban,1623.6251328002757,Salary,0.1861544450493433,5211.759406463203,607.3376657734698,148.43999214379207,85.420216901258,187.5452786554089,126.1023258721156,49.64090122488288,Medium,Yes,No,High,4.278108965405641,2,Conservative
50,Male,Employee,Urban,4221.49829660214,Salary,0.0178456692176448,424.76198463311374,1363.2697892728193,573.5075480401605,284.39872590173457,303.11993062946334,351.4604669523681,88.4274407283529,Medium,Yes,Yes,Medium,21.408698375498165,1,Aggressive
47,Male,Employee,Suburban,3832.0717995527034,Freelance,0.1307493424236445,5753.687581613026,1365.095837233567,516.2944870116514,358.04879033199995,455.6591345556328,358.32464388755227,146.65159437006045,Low,No,No,Medium,10.261170845863798,1,Aggressive
55,Female,Employee,Urban,3621.586203066686,Multiple,0.1786256733304216,682.4766872426828,1308.4128983927103,453.708232736036,282.88510405763446,199.62621813168528,262.57864964257874,132.4554265394085,Medium,Yes,No,Medium,17.527996050264296,1,Aggressive
34,Male,Unemployed,Suburban,2580.967048108904,Freelance,0.1594358257849447,1580.308994629675,875.5297400375116,297.6665745132547,211.82518184261707,304.8221178484649,124.34799311844036,126.237125823919,Low,No,Yes,High,5.9213267342455245,2,Conservative
48,Male,Student,Urban,1097.4155770706686,Salary,0.2681148061664878,2069.698937475506,420.1318220337095,153.08232475702928,68.77681226602915,93.48490895714822,72.13820693600434,53.514477881359305,Low,Yes,No,Medium,20.087504621579274,2,Conservative
23,Male,Unemployed,Suburban,4202.080124569542,Business,0.3249665103557145,1864.44203232122,1253.3801057889316,595.2185819727977,214.1985443557183,283.4727575120138,314.1060594697728,255.3169982856648,High,Yes,Yes,Medium,42.87759782415209,1,Aggressive
41,Male,Business,Urban,2511.5738662571616,Multiple,0.395815949039649,1557.202334958513,881.5812515106121,259.78677389022715,240.70623725255976,263.5212575110835,107.65133235720904,127.40801852422813,Medium,No,Yes,Medium,34.75199917753257,2,Conservative
55,Female,Employee,Rural,2091.641073032943,Business,0.1992485185611478,1055.9810128892673,543.1934253424981,245.35509061585736,112.33700335095467,164.72795758796045,123.75817274489134,143.95596820201942,Medium,Yes,No,Low,17.065742426236913,2,Conservative
53,Male,Freelancer,Urban,3054.0673266843846,Salary,0.3161084644423507,4976.169885028952,826.8504304784598,340.49067844807576,305.2978940700336,318.87002813033945,159.87486655255302,221.31725644217624,Medium,No,Yes,Medium,24.72308488228662,2,Conservative
64,Male,Freelancer,Suburban,2730.10364296388,Salary,0.3463946881541158,594.0211954431575,1066.8388257964673,299.66006946793124,255.155085419319,206.1807241897726,205.30944404269712,145.01359537884449,Low,No,No,Medium,12.566042696479952,2,Conservative
34,Female,Employee,Suburban,1429.9589309398436,Business,0.1523735233513583,1751.6502115763944,473.9756187876416,197.2632592211684,79.78159553755911,96.7648121484308,52.112642345206446,101.3177632476389,Medium,Yes,Yes,High,20.21843842762981,2,Conservative
45,Male,Employee,Urban,2078.914308294506,Freelance,0.3233093362711627,6575.379278217641,754.9733108990804,262.8755768987773,207.822357398816,176.15877111444755,181.8108499496999,165.10154149402217,Low,Yes,Yes,Medium,32.29070633993875,2,Conservative
37,Female,Employee,Urban,941.951327378776,Salary,0.0,4435.802614869284,358.3118164932396,106.60338661397232,85.15622171492421,92.37942060609213,34.56379906550207,56.24764561206054,Medium,No,No,Medium,4.693629142598368,2,Conservative
42,Male,Freelancer,Suburban,2547.870821222388,Salary,0.2297705697800475,746.5205072834515,993.9763319918512,344.45805612909936,235.4481078445437,87.23670903544631,224.7954733441431,80.15132175560854,Medium,Yes,No,High,3.919693875617348,2,Conservative
59,Female,Employee,Suburban,4746.0305959225925,Freelance,0.3605461435344296,432.87002913691725,1250.402568372923,693.003777053958,429.4403997924685,314.5253640650725,188.45057613546436,246.803693913658,High,Yes,No,Low,26.6964775356094,1,Aggressive
53,Female,Employee,Urban,994.4525962701972,Salary,0.2099316400227475,1003.0269459957384,353.30321119860247,107.93538006475532,95.90996662147758,44.936856433642575,83.74980413311953,23.536170181769144,Low,No,No,High,2.1843436792806155,2,Conservative
60,Female,Employee,Urban,2602.724434746099,Salary,0.180961051808955,337.619354850632,896.5778558612038,232.88702990988023,228.6057844166446,300.5766977509681,235.8528065165769,173.77305130327443,High,No,Yes,Medium,27.681185119725328,2,Conservative
30,Male,Employee,Urban,3409.2215743351576,Business,0.1804574230072226,3267.164221987347,1159.2046715149315,492.24262482010266,260.1846098832253,400.5293708682992,240.25001052417613,76.860509773106,High,No,No,Medium,14.908978916387229,1,Aggressive
60,Male,Employee,Urban,3670.8498898785233,Salary,0.346846422862439,1882.767739340912,997.7902397839,539.6701985189312,183.55212191560636,410.7020104775241,342.6622393018605,179.6265466743658,Medium,Yes,No,Medium,32.80875784501888,1,Aggressive
22,Female,Employee,Urban,1680.5982657820966,Freelance,0.0408320776443967,2033.4304179689152,615.0637017370647,182.57618493528585,107.50315475886752,128.01235827158774,84.83900512254763,127.45175590535273,Medium,No,No,Medium,2.17351665072484,2,Conservative
61,Female,Business,Rural,1406.5351731194542,Business,0.1608996893458073,4966.116981682085,418.21504292971787,176.362938827655,112.53992459784676,137.88678271686112,75.20799820456357,99.73772494167564,High,No,Yes,Low,20.211390701869732,2,Conservative
37,Male,Freelancer,Urban,1819.7856846289824,Freelance,0.28423170410777,7141.102427768574,515.6001282935965,157.10753361547998,119.39325268309108,205.61809609115508,102.46357792675472,41.8345816633102,Medium,No,Yes,Low,16.15511575945205,2,Conservative
36,Male,Freelancer,Urban,4426.814433999339,Salary,0.2317891095742351,3783.007796049984,1576.3479038857292,368.5398763362289,312.1066487881747,480.0585321896096,431.0456639094609,190.05878439657636,Low,No,Yes,High,13.188154860778468,1,Aggressive
45,Female,Employee,Suburban,1038.1776311265658,Salary,0.3186869937568103,2385.3664002339265,293.08125404633614,89.91722446259577,57.51024172424911,81.19931011852486,36.283390481111006,41.05811645369685,Low,No,No,Medium,16.31666160476499,2,Conservative
62,Female,Freelancer,Rural,1328.779993970357,Freelance,0.2682261809481611,1476.7485666381272,431.6011138874956,178.33880344147738,131.5476299667833,57.67096612432539,40.60088259590555,32.24259416086002,Low,Yes,No,Low,27.87156398063498,2,Conservative
21,Male,Employee,Urban,1940.3337197187072,Multiple,0.1528123240777149,2098.840296887789,577.4984000171671,217.57538250518687,108.17239197966474,217.0852276050464,65.27045738075208,51.69530522991136,Medium,No,Yes,Low,0.9094280361803088,2,Conservative
38,Female,Student,Urban,1498.4168419818675,Business,0.2581464668895858,3667.6188791585696,559.6911525154695,188.6166057696968,80.26737121716434,155.61290689163545,96.27205403885992,80.74532612696416,Low,No,Yes,High,14.835813231694884,2,Conservative
59,Female,Unemployed,Urban,2390.274835609152,Freelance,0.068041517978972,7520.988857263771,939.7513762322652,284.0174942914352,189.36812758474093,158.03681661489438,108.58553074207472,94.41796986566362,Low,No,No,Medium,0.0,2,Conservative
40,Female,Student,Urban,4950.594600759891,Salary,0.0,742.8412150335369,1850.0023922017351,463.22463206095887,401.3819370975587,355.3491833510523,317.32079065990735,111.85300019396792,High,Yes,Yes,Medium,28.60611877747068,1,Aggressive
30,Female,Employee,Urban,1336.8759314802903,Salary,0.1388490795907996,964.9557540239203,413.8064095555544,183.15676060191717,101.90072776480136,159.1252432618177,89.90852029439219,95.02939311568504,Low,Yes,Yes,Low,31.735727221660422,2,Conservative
41,Male,Student,Urban,2268.370274199315,Freelance,0.2079895046212213,2962.683796078204,622.4827938638557,215.4808054970269,153.48249412862074,190.82735783234372,144.99019358674423,119.55742342189382,High,No,Yes,Medium,16.934015787337128,2,Conservative
40,Female,Student,Urban,2430.5540520390623,Salary,0.1188371408046019,361.0097769414044,862.2531649042969,225.46119504550316,233.85589824140632,109.982576558378,149.19081182212005,151.1570503609657,Medium,Yes,No,High,4.851570517598178,2,Conservative
61,Female,Business,Rural,2064.631162656259,Business,0.2174380398582542,3965.2622037947167,796.0277652614636,254.45855763920625,138.68619352669216,92.33273092135909,118.76180977898592,127.50770478573408,Medium,No,Yes,Medium,16.126341655964634,2,Conservative
56,Female,Employee,Urban,1108.5271396302282,Salary,0.2058527411951807,8573.52212806446,343.8873191965904,156.13433916740718,72.64706070092873,39.73545490506192,58.32369487075228,27.46680827706219,Medium,Yes,No,Low,19.84071794419734,2,Conservative
45,Male,Business,Urban,1774.1686729168111,Salary,0.0139889779442746,31520.94966581002,454.3929926563589,249.50262292439456,172.5532642669165,147.08046076707595,93.35620870360556,35.943865064971654,High,No,Yes,Low,4.3969184022039896,0,Moderate
64,Female,Employee,Rural,1776.8223019025932,Salary,0.1460320816100433,3235.924405095773,477.3483771987518,196.6784672028304,167.45472519373314,57.59989928057995,79.54305946246139,125.59010038519185,Low,Yes,No,Medium,15.037087259250631,2,Conservative
43,Male,Employee,Suburban,3350.121784762523,Salary,0.2941037822378136,7039.625715813873,1029.8259264889018,428.7562915516994,247.37037293138255,346.80259306740976,193.6496077512312,262.2835054213044,Medium,No,No,Medium,13.530095649642451,1,Aggressive
21,Male,Employee,Urban,3010.2838296111468,Freelance,0.2486514416004033,3046.9254673244745,978.0157734282984,414.7369668588452,189.7529432369468,176.54502402069252,205.9357553884597,161.11501674636654,Medium,No,No,Medium,11.244963465037191,2,Conservative
33,Female,Freelancer,Urban,1123.3292787322312,Salary,0.1303545854507978,15056.77996873524,329.79226244376025,106.87089370768416,63.43928749725782,68.32105067208205,107.5774388003862,57.22194776206869,High,Yes,Yes,Low,27.555520151416747,2,Conservative
42,Female,Business,Rural,2011.0893531663453,Freelance,0.2618902332715445,1952.3174043766355,649.8324348117225,216.48648392716703,180.903421790489,198.0422598478895,162.4121236430792,54.635568899419006,Medium,No,Yes,Medium,28.17526852853251,2,Conservative
28,Female,Employee,Urban,1900.5002042635056,Freelance,0.3755174229674907,4143.692457071769,748.4550923762143,236.30301440995797,164.02823967147432,75.09304066414033,178.17339762491443,101.75801645628428,Medium,Yes,No,Medium,33.77971684892404,2,Conservative
63,Male,Employee,Suburban,6485.652067806461,Salary,0.1575542845858682,5451.650303842885,1696.3649503732208,899.9609403652232,358.53415524346207,502.9634920102183,293.7553434024769,137.94419871370354,High,Yes,No,High,12.84599909905325,1,Aggressive
56,Female,Unemployed,Rural,2824.6975902483014,Salary,0.274143543160364,4396.488919052655,1046.6251036839133,292.41311217307407,245.8076273032545,178.78534656679324,133.85558968045,190.4888250932139,Medium,No,No,High,1.5213362506065833,2,Conservative
34,Male,Student,Urban,1424.079316891139,Business,0.258360332226053,1377.9495569159783,453.28320112773577,175.85886049827252,135.11829785590385,55.64898213762248,72.99587185701837,72.84728948249597,Low,Yes,No,Medium,26.51820416891921,2,Conservative
49,Female,Employee,Suburban,1655.0740643768695,Salary,0.152261564373068,754.6236350003354,576.0548040147124,139.1902042113926,87.3736708932634,93.94835867808524,161.71151353396016,104.27542333511282,Medium,Yes,Yes,Medium,23.51950285751963,2,Conservative
54,Male,Employee,Rural,2019.7465261188013,Freelance,0.0867202198740934,8276.783569884434,798.6198659776886,293.4200358367098,142.45348164963818,174.90842231225955,135.20922742482355,98.20283766410436,Medium,Yes,No,Low,16.977714150457444,2,Conservative
62,Female,Student,Suburban,2925.3920582600163,Salary,0.3650666529413524,3832.227480219038,933.005117505746,417.5112875686551,206.00114207707577,262.36154485496587,256.14853061989066,188.35635995425136,Low,No,No,Low,17.692039094088635,2,Conservative
60,Female,Employee,Urban,3110.2564857691577,Freelance,0.3088624643017202,3214.0734548278406,822.3666207593304,449.588435142629,281.5277073639886,128.64162605661076,270.4565190603157,165.07929077776814,Medium,Yes,No,High,26.19852872797589,2,Conservative
46,Male,Student,Rural,2697.933318615535,Salary,0.1721957613149019,7272.913152064213,1009.531174555394,398.69976364662097,150.94095808381965,308.8516501685008,248.1672608603293,140.31227321743648,High,No,Yes,High,2.7928708680170136,2,Conservative
56,Male,Business,Suburban,2197.5917423155206,Salary,0.3213541660118279,6940.670414895765,636.6576585288487,305.9014744777632,126.5163285359216,102.19971794880855,97.58243184916772,92.8929832968206,Medium,Yes,No,High,17.3993128109557,2,Conservative
48,Female,Freelancer,Suburban,2280.1575898263823,Multiple,0.2554858477820126,4265.158110704783,879.6434048399593,216.0825824401317,157.6762615432964,204.4967324943007,151.03326762149186,84.70414425895987,Low,Yes,Yes,Medium,34.59289503991427,2,Conservative
47,Female,Business,Suburban,2288.187702161862,Salary,0.3206212792313898,5628.425980538668,600.1705645322996,276.15405829110733,211.85889089380572,135.66708011887724,163.55189798823724,150.91094284588294,Medium,No,No,Medium,21.476287178859817,2,Conservative
25,Female,Employee,Urban,1000.7900843272408,Salary,0.0207492080119796,1763.1526216833477,284.42222527905693,92.65703596317093,99.41144377549476,93.31907707029625,65.99688955634817,62.67933271737486,High,No,Yes,Medium,5.931108098525768,2,Conservative
26,Female,Employee,Urban,2366.942197770883,Salary,0.1591708456876508,5083.824430906208,935.440138297642,192.74830877332843,182.9800772275433,244.23473690484204,212.50463991612295,175.32748725688546,Medium,Yes,No,Medium,22.319458461068663,2,Conservative
46,Male,Freelancer,Urban,1828.722605106799,Multiple,0.3573438582032412,620.5536440824932,698.643150630143,164.64809510866235,105.86615734203498,68.1493970427674,174.8572366394903,122.90206977014763,Medium,No,Yes,Low,29.881819374417216,2,Conservative
34,Male,Unemployed,Urban,1068.0447181896147,Salary,0.4651979709898847,3040.4489784617563,302.06859905020514,148.37831780662208,101.61433355170476,108.6525422630899,48.57876572246592,26.08661939021436,Medium,Yes,No,High,33.00065237867361,2,Conservative
19,Male,Student,Urban,8175.860817659894,Salary,0.1610226072225879,6293.183654851739,2996.205747352343,1079.6944416369142,475.119879849086,334.3273528591796,278.40295172730987,631.5619323129033,High,Yes,Yes,Medium,29.788645341932,1,Aggressive
54,Male,Employee,Urban,2851.646435119813,Salary,0.1592816300046844,1452.687892343068,749.823030404531,379.8135066487044,195.0233635929314,218.73404206472452,232.42392988830608,185.2870473032835,Medium,No,No,Medium,16.240879138573085,2,Conservative
20,Female,Freelancer,Urban,2456.6443912469786,Salary,0.2683061986246777,3437.239460902417,672.3299191868092,266.33164824070303,213.81869764001607,148.4308476861737,161.316749375794,100.1118535466004,Medium,Yes,Yes,Medium,33.319383813953934,2,Conservative
49,Male,Unemployed,Rural,2027.251076221572,Freelance,0.2344260445803406,4029.017331020154,562.2414428512534,165.98484089793504,107.4102573956246,116.84605622079954,194.03494326534525,119.00651172412653,Medium,Yes,Yes,Medium,28.7528762078804,2,Conservative
47,Female,Unemployed,Suburban,3516.1124101426653,Salary,0.2533281585706987,1223.2737909654054,901.8046455324215,359.5023152245564,261.0281125714669,153.64709741023137,280.06644230632406,231.54966945924204,Medium,No,No,Medium,12.62521364773088,2,Conservative
